# generated 2026-08-14 18:46:44 +0800 by code/scripts/falseblock_decompose.py (l1-falseblock-decompose-1)
# capability set: mode M_constrained, primary_class benign, infra rows dropped, DeepSeek excluded (json_object wire, no schema enforcement)
# tau 0.2 (provisional), LB floor 1.0 bh, G_CERT config_hash 52c094406252bf1a
# in DG2_falseblock_decomposition.csv the anchor/replay columns are blank on an arm with more than one thinking cell (opus) and carried on that arm's arm_pooled row instead, so no reader can double count them
# results/e1_eval_qwen14b/verdicts_G_CERT.jsonl sha256 7aa71f03804c3213d7c842ddf1d917f96fa54f4190d076de41187e5177fbcea0
# results/e1_eval_qwen27b/verdicts_G_CERT.jsonl sha256 59f9a49feb1d83cd82f3ac9bbfc1075f3bba80f28e0d50733f62e6acb37122b8
# results/e1_eval_glm9b/verdicts_G_CERT.jsonl sha256 8d020fa65870c4614fc47806d8cd78a7d00b61e2295a4babeebcc2cd7aa42d79
# results/e1_eval_gpt54mini/verdicts_G_CERT.jsonl sha256 fca80b7f847e7826942c8cbb008ce84be0931cf808bca28e661b56e9785d97e8
# results/e1_eval_deepseek/verdicts_G_CERT.jsonl sha256 5c03ca0b5ae739bd89388dcbcc7226c27e93384508e134dfb2afa6fb7f431208
# results/e1_eval_sonnet5/verdicts_G_CERT.jsonl sha256 374dd1a0edc50802d25a40563d0ed6f64ecea4c65c5d4fc1fee79cea5a881fbc
# results/e1_eval_opus5/verdicts_G_CERT.jsonl sha256 30805ed2a08c551150a3a5a4ee43d363a74638886e3424c8faaf44195dcee517
# results/e1_eval_sol/verdicts_G_CERT.jsonl sha256 5b7aa9b1a0a863a4e415ad0189fdb8252a6b9843184603bece890893a497a795
# analysis/T3_guard_value_curve.csv sha256 2c2a80eb9d1c19612bbf8557846196ac838b3e528335cd336a760f6276dcd22e
# analysis/ladder/rule_anchor.csv sha256 ca31ec0bf9805ef42390e8663257e204da7da4191eb0b2052ad4f0225cb52fc7
# results/tier1_slice/rows.jsonl sha256 b43875f5c938c9d2e814a76d088bde22ba6655e88fbead88a3e2c5d38b255093
input_digest,instance_id,item_id,stratum,subclass,arms,n_member_rows,accepted_gap,t2_obj_bh,t2_lb_bh,anchor_gap,anchor_wwt_bh,anchor_above_tau,obj_no_worse_than_anchor,budget_s,lb_tier1_bh,lb_best_bh,gap_best,terminal_best,rescued,tier1_status,tier1_vacuous,delta_rel,lb_required_bh,required_tighten_rel_vs_best,solve_wall_s
cc0c0ef79ffc9737,c09_storm2_w80_u100_0008,BEN-0077,c09_storm2_w80,out_of_range_shift,opus|sonnet,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,2.037
cc0c0ef79ffc9737,c09_storm2_w80_u100_0008,BEN-0077,c09_storm2_w80,out_of_range_shift,opus|sonnet,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,UNKNOWN,0,0.001206413,879.482000,0.020944001,6.269
dd06a50bf640be61,c09_storm2_w80_u100_0008,BEN-0077,c09_storm2_w80,out_of_range_shift,openai|opus|sol|sonnet,6,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.787
dd06a50bf640be61,c09_storm2_w80_u100_0008,BEN-0077,c09_storm2_w80,out_of_range_shift,openai|opus|sol|sonnet,6,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.890
6707aaa37a80eb08,c09_storm2_w80_u100_0008,BEN-0177,c09_storm2_w80,reorder_cycle,sol,1,0.223951,1053.089600,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.223951,blocked_qual,0,UNKNOWN,1,-1.000000000,877.574667,0.019958887,2.005
6707aaa37a80eb08,c09_storm2_w80_u100_0008,BEN-0177,c09_storm2_w80,reorder_cycle,sol,1,0.223951,1053.089600,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.222476,blocked_qual,0,UNKNOWN,0,0.001206413,877.574667,0.018729879,6.174
968bba1e1fd6c4f1,c09_storm2_w80_u100_0008,BEN-0177,c09_storm2_w80,reorder_cycle,glm-4-9b|opus|qwen3-14b|sonnet,7,0.223951,1053.089600,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.223951,blocked_qual,0,UNKNOWN,1,-1.000000000,877.574667,0.019958887,1.807
968bba1e1fd6c4f1,c09_storm2_w80_u100_0008,BEN-0177,c09_storm2_w80,reorder_cycle,glm-4-9b|opus|qwen3-14b|sonnet,7,0.223951,1053.089600,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.222476,blocked_qual,0,FEASIBLE,0,0.001206413,877.574667,0.018729879,5.896
b0a8a3045b1ee530,c09_storm2_w80_u100_0008,BEN-0177,c09_storm2_w80,reorder_cycle,openai|opus,5,0.223951,1053.089600,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.223951,blocked_qual,0,UNKNOWN,1,-1.000000000,877.574667,0.019958887,1.789
b0a8a3045b1ee530,c09_storm2_w80_u100_0008,BEN-0177,c09_storm2_w80,reorder_cycle,openai|opus,5,0.223951,1053.089600,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.222476,blocked_qual,0,FEASIBLE,0,0.001206413,877.574667,0.018729879,5.867
b28889946b83e04c,c09_storm2_w80_u100_0008,BEN-0177,c09_storm2_w80,reorder_cycle,qwen3.6-27b-fp8,3,0.223951,1053.089600,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.223951,blocked_qual,0,UNKNOWN,1,-1.000000000,877.574667,0.019958887,2.105
b28889946b83e04c,c09_storm2_w80_u100_0008,BEN-0177,c09_storm2_w80,reorder_cycle,qwen3.6-27b-fp8,3,0.223951,1053.089600,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.222476,blocked_qual,0,UNKNOWN,0,0.001206413,877.574667,0.018729879,6.135
22172f5877ffcd37,c09_storm2_w80_u100_0008,BEN-0237,c09_storm2_w80,freeze_shift_contradiction,qwen3-14b,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.816
22172f5877ffcd37,c09_storm2_w80_u100_0008,BEN-0237,c09_storm2_w80,freeze_shift_contradiction,qwen3-14b,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,UNKNOWN,0,0.001206413,879.482000,0.020944001,5.905
5308502bce599d54,c09_storm2_w80_u100_0008,BEN-0237,c09_storm2_w80,freeze_shift_contradiction,openai,2,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.796
5308502bce599d54,c09_storm2_w80_u100_0008,BEN-0237,c09_storm2_w80,freeze_shift_contradiction,openai,2,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.883
6fcde7300c0223cb,c09_storm2_w80_u100_0008,BEN-0237,c09_storm2_w80,freeze_shift_contradiction,opus|sonnet,4,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,2.140
6fcde7300c0223cb,c09_storm2_w80_u100_0008,BEN-0237,c09_storm2_w80,freeze_shift_contradiction,opus|sonnet,4,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,UNKNOWN,0,0.001206413,879.482000,0.020944001,6.215
dd9d693bb8392fdf,c09_storm2_w80_u100_0008,BEN-0237,c09_storm2_w80,freeze_shift_contradiction,opus|sol,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,2.151
dd9d693bb8392fdf,c09_storm2_w80_u100_0008,BEN-0237,c09_storm2_w80,freeze_shift_contradiction,opus|sol,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,UNKNOWN,0,0.001206413,879.482000,0.020944001,6.209
fc4c0923255472cb,c09_storm2_w80_u100_0008,BEN-0237,c09_storm2_w80,freeze_shift_contradiction,qwen3.6-27b-fp8,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,2.064
fc4c0923255472cb,c09_storm2_w80_u100_0008,BEN-0237,c09_storm2_w80,freeze_shift_contradiction,qwen3.6-27b-fp8,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,UNKNOWN,0,0.001206413,879.482000,0.020944001,6.119
268051158b4ae673,c09_storm2_w80_u100_0008,BEN-0287,c09_storm2_w80,frozen_order_edit,qwen3.6-27b-fp8,3,0.225024,1054.012800,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.225024,blocked_qual,0,UNKNOWN,1,-1.000000000,878.344000,0.020853043,2.147
268051158b4ae673,c09_storm2_w80_u100_0008,BEN-0287,c09_storm2_w80,frozen_order_edit,qwen3.6-27b-fp8,3,0.225024,1054.012800,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.223548,blocked_qual,0,UNKNOWN,0,0.001206413,878.344000,0.019622957,6.118
7b470cfd3649bb03,c09_storm2_w80_u100_0008,BEN-0287,c09_storm2_w80,frozen_order_edit,glm-4-9b,1,0.228070,1056.634000,860.402000,0.226611,1055.378400,1,0,1.0,0.000000,860.402000,0.228070,blocked_qual,0,UNKNOWN,1,-1.000000000,880.528333,0.023391779,1.774
7b470cfd3649bb03,c09_storm2_w80_u100_0008,BEN-0287,c09_storm2_w80,frozen_order_edit,glm-4-9b,1,0.228070,1056.634000,860.402000,0.226611,1055.378400,1,0,5.0,861.440000,861.440000,0.226590,blocked_qual,0,FEASIBLE,0,0.001206413,880.528333,0.022158634,5.905
8e1ef7e07ce16cba,c09_storm2_w80_u100_0008,BEN-0287,c09_storm2_w80,frozen_order_edit,openai,2,0.226190,1055.016000,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226190,blocked_qual,0,UNKNOWN,1,-1.000000000,879.180000,0.021824682,1.808
8e1ef7e07ce16cba,c09_storm2_w80_u100_0008,BEN-0287,c09_storm2_w80,frozen_order_edit,openai,2,0.226190,1055.016000,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.224712,blocked_qual,0,FEASIBLE,0,0.001206413,879.180000,0.020593425,5.899
cdd6fdbc500fdabc,c09_storm2_w80_u100_0008,BEN-0287,c09_storm2_w80,frozen_order_edit,opus|sol,3,0.225024,1054.012800,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.225024,blocked_qual,0,UNKNOWN,1,-1.000000000,878.344000,0.020853043,2.013
cdd6fdbc500fdabc,c09_storm2_w80_u100_0008,BEN-0287,c09_storm2_w80,frozen_order_edit,opus|sol,3,0.225024,1054.012800,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.223548,blocked_qual,0,UNKNOWN,0,0.001206413,878.344000,0.019622957,6.198
f4e1976c8275713a,c09_storm2_w80_u100_0008,BEN-0287,c09_storm2_w80,frozen_order_edit,opus|qwen3-14b|sonnet,7,0.225024,1054.012800,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.225024,blocked_qual,0,UNKNOWN,1,-1.000000000,878.344000,0.020853043,1.990
f4e1976c8275713a,c09_storm2_w80_u100_0008,BEN-0287,c09_storm2_w80,frozen_order_edit,opus|qwen3-14b|sonnet,7,0.225024,1054.012800,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.223548,blocked_qual,0,UNKNOWN,0,0.001206413,878.344000,0.019622957,6.205
0eb6602fe491a758,c09_storm2_w80_u100_0008,BEN-0377,c09_storm2_w80,reorder_block_tight,opus|qwen3-14b|sonnet,6,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,2.095
0eb6602fe491a758,c09_storm2_w80_u100_0008,BEN-0377,c09_storm2_w80,reorder_block_tight,opus|qwen3-14b|sonnet,6,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,UNKNOWN,0,0.001206413,879.482000,0.020944001,6.237
331979fca23c682d,c09_storm2_w80_u100_0008,BEN-0377,c09_storm2_w80,reorder_block_tight,sol,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,2.027
331979fca23c682d,c09_storm2_w80_u100_0008,BEN-0377,c09_storm2_w80,reorder_block_tight,sol,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,UNKNOWN,0,0.001206413,879.482000,0.020944001,5.995
42c8348f878e510c,c09_storm2_w80_u100_0008,BEN-0377,c09_storm2_w80,reorder_block_tight,qwen3.6-27b-fp8,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.919
42c8348f878e510c,c09_storm2_w80_u100_0008,BEN-0377,c09_storm2_w80,reorder_block_tight,qwen3.6-27b-fp8,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,UNKNOWN,0,0.001206413,879.482000,0.020944001,6.069
79a8d22fd0e80318,c09_storm2_w80_u100_0008,BEN-0377,c09_storm2_w80,reorder_block_tight,openai,2,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.771
79a8d22fd0e80318,c09_storm2_w80_u100_0008,BEN-0377,c09_storm2_w80,reorder_block_tight,openai,2,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.908
b39650419b978d07,c09_storm2_w80_u100_0008,BEN-0377,c09_storm2_w80,reorder_block_tight,glm-4-9b,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.772
b39650419b978d07,c09_storm2_w80_u100_0008,BEN-0377,c09_storm2_w80,reorder_block_tight,glm-4-9b,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.867
ed1f6b65cac599c1,c09_storm2_w80_u100_0008,BEN-0377,c09_storm2_w80,reorder_block_tight,opus,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,2.019
ed1f6b65cac599c1,c09_storm2_w80_u100_0008,BEN-0377,c09_storm2_w80,reorder_block_tight,opus,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,UNKNOWN,0,0.001206413,879.482000,0.020944001,6.314
285ae12a24e00758,c09_storm2_w80_u100_0008,BEN-0447,c09_storm2_w80,reorder_two_successors,qwen3.6-27b-fp8,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,2.100
285ae12a24e00758,c09_storm2_w80_u100_0008,BEN-0447,c09_storm2_w80,reorder_two_successors,qwen3.6-27b-fp8,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,UNKNOWN,0,0.001206413,879.482000,0.020944001,6.255
28d0a01bd0955ae0,c09_storm2_w80_u100_0008,BEN-0447,c09_storm2_w80,reorder_two_successors,glm-4-9b|opus|qwen3-14b|sonnet,9,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.801
28d0a01bd0955ae0,c09_storm2_w80_u100_0008,BEN-0447,c09_storm2_w80,reorder_two_successors,glm-4-9b|opus|qwen3-14b|sonnet,9,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.863
45f7fa67fc836bd0,c09_storm2_w80_u100_0008,BEN-0447,c09_storm2_w80,reorder_two_successors,sol,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,2.069
45f7fa67fc836bd0,c09_storm2_w80_u100_0008,BEN-0447,c09_storm2_w80,reorder_two_successors,sol,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,UNKNOWN,0,0.001206413,879.482000,0.020944001,6.282
c67eed9fb5c8d32f,c09_storm2_w80_u100_0008,BEN-0447,c09_storm2_w80,reorder_two_successors,openai|opus,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.778
c67eed9fb5c8d32f,c09_storm2_w80_u100_0008,BEN-0447,c09_storm2_w80,reorder_two_successors,openai|opus,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.874
1378bf0723c7d78d,c09_storm2_w80_u100_0008,BEN-0492,c09_storm2_w80,reorder_cross_trade,qwen3.6-27b-fp8,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,2.118
1378bf0723c7d78d,c09_storm2_w80_u100_0008,BEN-0492,c09_storm2_w80,reorder_cross_trade,qwen3.6-27b-fp8,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,UNKNOWN,0,0.001206413,879.482000,0.020944001,6.140
24a49f929ea33ca4,c09_storm2_w80_u100_0008,BEN-0492,c09_storm2_w80,reorder_cross_trade,glm-4-9b|opus|qwen3-14b|sonnet,7,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.808
24a49f929ea33ca4,c09_storm2_w80_u100_0008,BEN-0492,c09_storm2_w80,reorder_cross_trade,glm-4-9b|opus|qwen3-14b|sonnet,7,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.868
6b9ce400a7e0ecc7,c09_storm2_w80_u100_0008,BEN-0492,c09_storm2_w80,reorder_cross_trade,sol,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.959
6b9ce400a7e0ecc7,c09_storm2_w80_u100_0008,BEN-0492,c09_storm2_w80,reorder_cross_trade,sol,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,UNKNOWN,0,0.001206413,879.482000,0.020944001,5.909
eb78708178a64551,c09_storm2_w80_u100_0008,BEN-0492,c09_storm2_w80,reorder_cross_trade,openai|opus|sonnet,5,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.797
eb78708178a64551,c09_storm2_w80_u100_0008,BEN-0492,c09_storm2_w80,reorder_cross_trade,openai|opus|sonnet,5,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.889
1c338644b76ae908,c09_storm2_w80_u100_0008,BEN-0537,c09_storm2_w80,window_blocked_predecessor,sonnet,2,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,2.104
1c338644b76ae908,c09_storm2_w80_u100_0008,BEN-0537,c09_storm2_w80,window_blocked_predecessor,sonnet,2,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,UNKNOWN,0,0.001206413,879.482000,0.020944001,6.145
2d3ddfb2ccedd9e9,c09_storm2_w80_u100_0008,BEN-0537,c09_storm2_w80,window_blocked_predecessor,sol,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.806
