================================================================================
FOUR LAUNCH QUESTIONS (global CLAUDE.md experiment rules), answered before the
first paid call
================================================================================
1. PURPOSE.  The E1 generation log for the opus arm (claude-opus-5): all 2,000 suite
   items x {M_constrained, M_free} x thinking {disabled, default} x 2 repeats.
   Every E1 exhibit for this arm is computed from this log by offline replay:
   the terminal-state tables, the per-class V1-V6 catch rates under G_FEAS and
   G_CERT, the benign-twin false-block rates, the constraint-tax decomposition
   (invalid JSON / parseable-but-wrong-shape / schema-valid), the certified-gap
   distributions, translation accuracy, verdict-level repeat agreement, and the
   guard-value-against-proposer-strength comparison (C1/C2 evidence) that the
   hosted arms complete by adding the capability axis above the local models.
2. EXPECTED RESULT.  M_constrained parses at or near 100% (provider-side
   enforcement); M_free shows a nonzero malformed or wrong-shape share, and that
   difference is the constraint-tax numerator.  The two repeats agree on most
   items; the disagreement rate is the API-nondeterminism number and is reported
   either way.  A crash, an empty log, or a systematic HTTP error is the only
   failing state, and none of those needs a second paid pass to diagnose.
3. CONTAMINATION.  The raw log is append-only, flushed per row, and keyed by
   (mode, thinking, repeat, item_id): a restart skips completed keys and never
   overwrites, so no earlier result file is read or rewritten.  Rows whose
   outcome is an API error are not counted as complete and are retried on the
   next run; the last row for a key is the one that counts.  A log written by
   another arm or another prompt version is refused.  Wall time here is a
   network measurement, not a compute measurement, and is labelled as such.
   Log: /home/ziheng/PaperL1/results/grid_e1_hosted_opus/proposals_raw.jsonl
4. DATA ACCURACY.  Fatal assertions before the first call: the suite file's
   SHA-256 and the frozen schema's SHA-256 (the gate's own assertions); the
   prompt is the unchanged l1-prompt-1.0.0 build_messages render at top_k 10; for every
   item the (prefix, tail) split concatenates back to that exact render, the
   split prompt's fingerprint equals the unsplit one, and, when the local 14B log
   is present, both equal the local arm's logged prompt_hash.  The word "json" is
   asserted present in the system prompt for the JSON-object arm.
================================================================================
[e1h] suite sha256  0a0b471f4d04ba035dd12388c919c75a9b7aee6db52bf153f6295f185530908a OK
[e1h] schema sha256 1115fa83d8910ed18a4fa1a421e80aaf4629f4c91fc22f83c81ba32c3fa39321 OK
[e1h] 2000 prompts rendered and split in 2.4s (1713 at the orders boundary, 287 at the instruction)
[e1h] split and fingerprint asserted on every item: prefix+tail is the unchanged render, and the split leaves prompt_fingerprint unchanged
[e1h] 2000 prompt hashes identical to the local 14B log

CALL PLAN  (arm opus, model claude-opus-5, wire anthropic)
  items            : 2000 (suite v0.2, full)
  groups           : 116 (instance x frozen_seed); the first call of each runs alone to warm the cache
  distinct prefixes: 327 per pass (a group can hold several: the items that name no order split later)
  enforcement      : M_constrained = json_schema, M_free = none
  thinking         : disabled -> {"thinking": {"type": "disabled"}}; default -> no field sent
  max_tokens       : 4096 | temperature: never sent (anthropic wire) | seed: none
  workers          : 8 | timeout 240s | max_retries 4
  log              : /home/ziheng/PaperL1/results/grid_e1_hosted_opus/proposals_raw.jsonl

  mode           thinking      repeats    items      calls
  M_constrained  disabled            2     2000       4000
  M_constrained  default             2     2000       4000
  M_free         disabled            2     2000       4000
  M_free         default             2     2000       4000
  TOTAL                                              16000

  already logged   : 10449 rows, 5841 of them API errors
  complete keys    : 4608 | this run would make 11392 calls

PROJECTED COST  (list prices, retrieved 2026-08-11; Anthropic pricing ($5/$25 per M, cache 0.5/6.25))
  token model : 1.92 chars per token and the pilot's output tokens per call, both measured
  pilot source: results/opus5_pilot/anthropic_pilot_summary.json (29 out constrained thinking-disabled; the single default-thinking probe returned 68 output tokens, thinking billed inside them)

  config                       calls  in-uncach cache-read  cache-wr  USD pilot USD 3x out    USD max
  M_constrained/disabled        4000    2421706   10638259   2218474      34.19      39.99     440.89
  M_constrained/default         4000    2421706   10638259   2218474      38.09      51.69     440.89
  M_free/disabled               4000    2421706    5562377   1226356      25.45      31.25     432.15
  M_free/default                4000    2421706    5562377   1226356      29.35      42.95     432.15
  ARM TOTAL                    16000                                     127.10     165.90    1746.10
  output sensitivity: every extra 100 output tokens per call adds USD 40.00 to this arm.
  scenarios: 'pilot' uses the pilot's measured output tokens per call; '3x out' covers
  the longer E1 prompts (the local 14B arm answered this suite with ~50 completion
  tokens per call against 13.5 in the DeepSeek pilot); 'max' is the ceiling, every
  call hitting max_tokens=4096 (a bound, not a forecast).

[e1h] key ANTHROPIC_API_KEY present (never printed).

[e1h] pass 1/6  M_constrained thinking=default r0  (90 groups, 1392 calls)
  group   1/90  c09_storm2_w80_u100_0013.json    n=12  done=12    ok=12    err=0   usd=  0.117 elapsed=15s
  group  42/90  c10_replay_400_0010.json         n=3   done=670   ok=670   err=0   usd=  5.930 elapsed=665s
  group  43/90  c10_replay_400_0011.json         n=36  done=706   ok=706   err=0   usd=  6.272 elapsed=694s
  group  44/90  c10_replay_400_0011.json         n=3   done=709   ok=709   err=0   usd=  6.303 elapsed=703s
  group  45/90  c10_replay_400_0012.json         n=24  done=733   ok=733   err=0   usd=  6.523 elapsed=724s
  group  46/90  c10_replay_400_0013.json         n=22  done=755   ok=755   err=0   usd=  6.696 elapsed=744s
  group  47/90  c10_replay_400_0013.json         n=2   done=757   ok=757   err=0   usd=  6.719 elapsed=754s
  group  48/90  c10_replay_400_0014.json         n=17  done=774   ok=774   err=0   usd=  6.866 elapsed=773s
  group  49/90  c10_replay_400_0014.json         n=2   done=776   ok=776   err=0   usd=  6.893 elapsed=783s
  group  50/90  c10_replay_400_0015.json         n=17  done=793   ok=793   err=0   usd=  7.067 elapsed=800s
  group  51/90  c10_replay_400_0015.json         n=3   done=796   ok=796   err=0   usd=  7.100 elapsed=809s
  group  52/90  c10_replay_400_0016.json         n=26  done=822   ok=822   err=0   usd=  7.406 elapsed=829s
  group  53/90  c10_replay_400_0016.json         n=1   done=823   ok=823   err=0   usd=  7.426 elapsed=834s
  group  54/90  c10_replay_400_0017.json         n=22  done=845   ok=845   err=0   usd=  7.663 elapsed=854s
  group  55/90  c10_replay_400_0018.json         n=18  done=863   ok=863   err=0   usd=  7.824 elapsed=869s
  group  56/90  c10_replay_400_0018.json         n=2   done=865   ok=865   err=0   usd=  7.853 elapsed=878s
  group  57/90  c10_replay_400_0019.json         n=13  done=878   ok=878   err=0   usd=  7.997 elapsed=895s
  group  58/90  c10_replay_400_0019.json         n=2   done=880   ok=880   err=0   usd=  8.024 elapsed=904s
  group  59/90  c10_replay_400_0020.json         n=43  done=923   ok=923   err=0   usd=  8.386 elapsed=937s
  group  60/90  c10_replay_400_0020.json         n=3   done=926   ok=926   err=0   usd=  8.422 elapsed=949s
  group  61/90  c10_replay_400_0021.json         n=25  done=951   ok=951   err=0   usd=  8.670 elapsed=969s
  group  62/90  c10_replay_400_0021.json         n=1   done=952   ok=952   err=0   usd=  8.692 elapsed=973s
  group  63/90  c10_replay_400_0022.json         n=29  done=981   ok=981   err=0   usd=  8.964 elapsed=1001s
  group  64/90  c10_replay_400_0022.json         n=2   done=983   ok=983   err=0   usd=  8.988 elapsed=1009s
  group  65/90  c10_replay_400_0023.json         n=21  done=1004  ok=1004  err=0   usd=  9.188 elapsed=1030s
  group  66/90  c10_replay_400_0023.json         n=2   done=1006  ok=1006  err=0   usd=  9.214 elapsed=1039s
  group  67/90  c10_storm2_w80_u100_0000.json    n=37  done=1043  ok=1043  err=0   usd=  9.499 elapsed=1070s
  group  68/90  c10_storm2_w80_u100_0000.json    n=5   done=1048  ok=1048  err=0   usd=  9.551 elapsed=1082s
  group  69/90  c10_storm2_w80_u100_0001.json    n=30  done=1078  ok=1078  err=0   usd=  9.811 elapsed=1107s
  group  70/90  c10_storm2_w80_u100_0001.json    n=1   done=1079  ok=1079  err=0   usd=  9.832 elapsed=1111s
  group  71/90  c10_storm2_w80_u100_0002.json    n=27  done=1106  ok=1106  err=0   usd= 10.014 elapsed=1140s
  group  72/90  c10_storm2_w80_u100_0002.json    n=4   done=1110  ok=1110  err=0   usd= 10.053 elapsed=1149s
  group  73/90  c10_storm2_w80_u100_0003.json    n=25  done=1135  ok=1135  err=0   usd= 10.224 elapsed=1170s
  group  74/90  c10_storm2_w80_u100_0003.json    n=3   done=1138  ok=1138  err=0   usd= 10.257 elapsed=1179s
  group  75/90  c10_storm2_w80_u100_0004.json    n=37  done=1175  ok=1175  err=0   usd= 10.551 elapsed=1210s
  group  76/90  c10_storm2_w80_u100_0004.json    n=5   done=1180  ok=1180  err=0   usd= 10.595 elapsed=1221s
  group  77/90  c10_storm2_w80_u100_0005.json    n=30  done=1210  ok=1210  err=0   usd= 10.813 elapsed=1244s
  group  78/90  c10_storm2_w80_u100_0005.json    n=3   done=1213  ok=1213  err=0   usd= 10.847 elapsed=1253s
  group  79/90  c10_storm2_w80_u100_0006.json    n=27  done=1240  ok=1240  err=0   usd= 11.061 elapsed=1275s
  group  80/90  c10_storm2_w80_u100_0006.json    n=1   done=1241  ok=1241  err=0   usd= 11.082 elapsed=1279s
  group  81/90  c10_storm2_w80_u100_0007.json    n=26  done=1267  ok=1267  err=0   usd= 11.281 elapsed=1302s
  group  82/90  c10_storm2_w80_u100_0007.json    n=4   done=1271  ok=1271  err=0   usd= 11.321 elapsed=1314s
  group  83/90  c10_storm2_w80_u100_0008.json    n=30  done=1301  ok=1301  err=0   usd= 11.582 elapsed=1337s
  group  84/90  c10_storm2_w80_u100_0008.json    n=1   done=1302  ok=1302  err=0   usd= 11.605 elapsed=1341s
  group  85/90  c10_storm2_w80_u100_0009.json    n=31  done=1333  ok=1333  err=0   usd= 11.833 elapsed=1365s
  group  86/90  c10_storm2_w80_u100_0009.json    n=4   done=1337  ok=1337  err=0   usd= 11.868 elapsed=1375s
  group  87/90  c10_storm2_w80_u100_0010.json    n=25  done=1362  ok=1362  err=0   usd= 12.058 elapsed=1402s
  group  88/90  c10_storm2_w80_u100_0010.json    n=3   done=1365  ok=1365  err=0   usd= 12.089 elapsed=1413s
  group  89/90  c10_storm2_w80_u100_0011.json    n=26  done=1391  ok=1391  err=0   usd= 12.346 elapsed=1439s
  group  90/90  c10_storm2_w80_u100_0011.json    n=1   done=1392  ok=1392  err=0   usd= 12.367 elapsed=1444s
[e1h] pass done: 1392 calls, 1392 ok, 0 error, 0 other, 130282 output tokens, USD 12.367, 4604 ms mean per call

[e1h] pass 2/6  M_constrained thinking=default r1  (116 groups, 2000 calls)
  group   1/116 c09_storm2_w80_u100_0000.json    n=60  done=60    ok=60    err=0   usd=  0.433 elapsed=1486s
  group   2/116 c09_storm2_w80_u100_0000.json    n=6   done=66    ok=66    err=0   usd=  0.484 elapsed=1496s
  group   3/116 c09_storm2_w80_u100_0001.json    n=49  done=115   ok=115   err=0   usd=  0.903 elapsed=1535s
  group   4/116 c09_storm2_w80_u100_0001.json    n=5   done=120   ok=120   err=0   usd=  0.950 elapsed=1545s
  group   5/116 c09_storm2_w80_u100_0002.json    n=41  done=161   ok=161   err=0   usd=  1.258 elapsed=1577s
  group   6/116 c09_storm2_w80_u100_0002.json    n=5   done=166   ok=166   err=0   usd=  1.306 elapsed=1587s
  group   7/116 c09_storm2_w80_u100_0003.json    n=31  done=197   ok=196   err=0   usd=  1.547 elapsed=1612s
  group   8/116 c09_storm2_w80_u100_0003.json    n=3   done=200   ok=199   err=0   usd=  1.580 elapsed=1622s
  group   9/116 c09_storm2_w80_u100_0004.json    n=25  done=225   ok=224   err=0   usd=  1.795 elapsed=1645s
  group  10/116 c09_storm2_w80_u100_0004.json    n=3   done=228   ok=227   err=0   usd=  1.825 elapsed=1654s
  group  11/116 c09_storm2_w80_u100_0005.json    n=54  done=282   ok=281   err=0   usd=  2.248 elapsed=1695s
  group  12/116 c09_storm2_w80_u100_0005.json    n=5   done=287   ok=286   err=0   usd=  2.289 elapsed=1707s
  group  13/116 c09_storm2_w80_u100_0006.json    n=46  done=333   ok=332   err=0   usd=  2.660 elapsed=1744s
  group  14/116 c09_storm2_w80_u100_0006.json    n=5   done=338   ok=337   err=0   usd=  2.708 elapsed=1756s
  group  15/116 c09_storm2_w80_u100_0007.json    n=38  done=376   ok=375   err=0   usd=  2.991 elapsed=1788s
  group  16/116 c09_storm2_w80_u100_0007.json    n=5   done=381   ok=380   err=0   usd=  3.035 elapsed=1798s
  group  17/116 c09_storm2_w80_u100_0008.json    n=29  done=410   ok=409   err=0   usd=  3.297 elapsed=1858s
  group  18/116 c09_storm2_w80_u100_0008.json    n=3   done=413   ok=412   err=0   usd=  3.333 elapsed=1868s
  group  19/116 c09_storm2_w80_u100_0009.json    n=25  done=438   ok=437   err=0   usd=  3.534 elapsed=1888s
  group  20/116 c09_storm2_w80_u100_0009.json    n=3   done=441   ok=440   err=0   usd=  3.568 elapsed=1898s
  group  21/116 c09_storm2_w80_u100_0010.json    n=54  done=495   ok=494   err=0   usd=  4.016 elapsed=1941s
  group  22/116 c09_storm2_w80_u100_0010.json    n=5   done=500   ok=499   err=0   usd=  4.060 elapsed=1951s
  group  23/116 c09_storm2_w80_u100_0011.json    n=46  done=546   ok=545   err=0   usd=  4.426 elapsed=1983s
  group  24/116 c09_storm2_w80_u100_0011.json    n=5   done=551   ok=550   err=0   usd=  4.467 elapsed=1993s
  group  25/116 c09_storm2_w80_u100_0012.json    n=38  done=589   ok=588   err=0   usd=  4.757 elapsed=2024s
  group  26/116 c09_storm2_w80_u100_0012.json    n=5   done=594   ok=593   err=0   usd=  4.809 elapsed=2036s
  group  27/116 c09_storm2_w80_u100_0013.json    n=26  done=620   ok=619   err=0   usd=  5.018 elapsed=2060s
  group  28/116 c09_storm2_w80_u100_0013.json    n=3   done=623   ok=622   err=0   usd=  5.051 elapsed=2068s
  group  29/116 c09_storm2_w80_u100_0014.json    n=19  done=642   ok=641   err=0   usd=  5.231 elapsed=2086s
  group  30/116 c09_storm2_w80_u100_0014.json    n=1   done=643   ok=642   err=0   usd=  5.254 elapsed=2091s
  group  31/116 c09_storm2_w80_u100_0015.json    n=54  done=697   ok=696   err=0   usd=  5.659 elapsed=2130s
  group  32/116 c09_storm2_w80_u100_0015.json    n=5   done=702   ok=701   err=0   usd=  5.700 elapsed=2140s
  group  33/116 c09_storm2_w80_u100_0016.json    n=46  done=748   ok=747   err=0   usd=  6.067 elapsed=2174s
  group  34/116 c09_storm2_w80_u100_0016.json    n=5   done=753   ok=752   err=0   usd=  6.111 elapsed=2187s
  group  35/116 c09_storm2_w80_u100_0017.json    n=38  done=791   ok=790   err=0   usd=  6.407 elapsed=2214s
  group  36/116 c09_storm2_w80_u100_0017.json    n=5   done=796   ok=795   err=0   usd=  6.450 elapsed=2223s
  group  37/116 c09_storm2_w80_u100_0018.json    n=26  done=822   ok=821   err=0   usd=  6.660 elapsed=2246s
  group  38/116 c09_storm2_w80_u100_0018.json    n=3   done=825   ok=824   err=0   usd=  6.692 elapsed=2257s
  group  39/116 c09_storm2_w80_u100_0019.json    n=19  done=844   ok=843   err=0   usd=  6.839 elapsed=2277s
  group  40/116 c09_storm2_w80_u100_0019.json    n=1   done=845   ok=844   err=0   usd=  6.858 elapsed=2280s
  group  41/116 c09_storm2_w80_u100_0020.json    n=49  done=894   ok=893   err=0   usd=  7.239 elapsed=2313s
  group  42/116 c09_storm2_w80_u100_0020.json    n=5   done=899   ok=898   err=0   usd=  7.283 elapsed=2323s
  group  43/116 c09_storm2_w80_u100_0021.json    n=29  done=928   ok=927   err=0   usd=  7.531 elapsed=2344s
  group  44/116 c09_storm2_w80_u100_0021.json    n=5   done=933   ok=932   err=0   usd=  7.579 elapsed=2356s
  group  45/116 c09_storm2_w80_u100_0022.json    n=43  done=976   ok=975   err=0   usd=  7.864 elapsed=2387s
  group  46/116 c09_storm2_w80_u100_0022.json    n=3   done=979   ok=978   err=0   usd=  7.897 elapsed=2399s
  group  47/116 c09_storm2_w80_u100_0023.json    n=27  done=1006  ok=1005  err=0   usd=  8.108 elapsed=2419s
  group  48/116 c09_storm2_w80_u100_0023.json    n=3   done=1009  ok=1008  err=0   usd=  8.142 elapsed=2428s
  group  49/116 c10_replay_400_0000.json         n=19  done=1028  ok=1027  err=0   usd=  8.328 elapsed=2446s
  group  50/116 c10_replay_400_0000.json         n=2   done=1030  ok=1029  err=0   usd=  8.357 elapsed=2456s
  group  51/116 c10_replay_400_0001.json         n=31  done=1061  ok=1060  err=0   usd=  8.670 elapsed=2482s
  group  52/116 c10_replay_400_0001.json         n=3   done=1064  ok=1063  err=0   usd=  8.704 elapsed=2492s
  group  53/116 c10_replay_400_0002.json         n=21  done=1085  ok=1084  err=0   usd=  8.970 elapsed=2510s
  group  54/116 c10_replay_400_0002.json         n=1   done=1086  ok=1085  err=0   usd=  8.996 elapsed=2516s
  group  55/116 c10_replay_400_0003.json         n=31  done=1117  ok=1116  err=0   usd=  9.287 elapsed=2539s
  group  56/116 c10_replay_400_0003.json         n=2   done=1119  ok=1118  err=0   usd=  9.316 elapsed=2549s
  group  57/116 c10_replay_400_0004.json         n=13  done=1132  ok=1131  err=0   usd=  9.452 elapsed=2563s
  group  58/116 c10_replay_400_0005.json         n=23  done=1155  ok=1154  err=0   usd=  9.672 elapsed=2582s
  group  59/116 c10_replay_400_0005.json         n=3   done=1158  ok=1157  err=0   usd=  9.705 elapsed=2590s
  group  60/116 c10_replay_400_0006.json         n=34  done=1192  ok=1191  err=0   usd=  9.966 elapsed=2615s
  group  61/116 c10_replay_400_0006.json         n=3   done=1195  ok=1194  err=0   usd= 10.000 elapsed=2623s
  group  62/116 c10_replay_400_0007.json         n=28  done=1223  ok=1222  err=0   usd= 10.243 elapsed=2647s
  group  63/116 c10_replay_400_0007.json         n=1   done=1224  ok=1223  err=0   usd= 10.264 elapsed=2651s
  group  64/116 c10_replay_400_0008.json         n=19  done=1243  ok=1242  err=0   usd= 10.444 elapsed=2667s
  group  65/116 c10_replay_400_0008.json         n=2   done=1245  ok=1244  err=0   usd= 10.476 elapsed=2678s
  group  66/116 c10_replay_400_0009.json         n=13  done=1258  ok=1257  err=0   usd= 10.608 elapsed=2695s
  group  67/116 c10_replay_400_0010.json         n=17  done=1275  ok=1274  err=0   usd= 10.791 elapsed=2709s
  group  68/116 c10_replay_400_0010.json         n=3   done=1278  ok=1277  err=0   usd= 10.824 elapsed=2718s
  group  69/116 c10_replay_400_0011.json         n=36  done=1314  ok=1313  err=0   usd= 11.158 elapsed=2743s
  group  70/116 c10_replay_400_0011.json         n=3   done=1317  ok=1316  err=0   usd= 11.188 elapsed=2751s
  group  71/116 c10_replay_400_0012.json         n=24  done=1341  ok=1340  err=0   usd= 11.408 elapsed=2772s
  group  72/116 c10_replay_400_0013.json         n=22  done=1363  ok=1362  err=0   usd= 11.579 elapsed=2789s
  group  73/116 c10_replay_400_0013.json         n=2   done=1365  ok=1364  err=0   usd= 11.609 elapsed=2800s
  group  74/116 c10_replay_400_0014.json         n=17  done=1382  ok=1381  err=0   usd= 11.762 elapsed=2820s
  group  75/116 c10_replay_400_0014.json         n=2   done=1384  ok=1383  err=0   usd= 11.789 elapsed=2829s
